Participant ID,Testing Site,Gender,Age,Edu,Pulau,Job_Status,Job_Title,Tenure,Level,Frekuensi Bermain Game,Jenis Game 1 (Action_Adventure),Jenis Game 2 (RPG),Jenis Game 3 (Strategy_Simulation),Jenis Game 4 (Sports_Racing),Jenis Game 5 (Casual_Puzzle),Jenis Game 6 (Not Applicable_Do Not Play),Jenis_Game_n,BFP.O_4item,WC_All,C_Semantic_All,C_Semantic_14item,C_Likert_All,C_Likert_13item,C_S_JE,C_S_DS,C_S_AOL,C_L_JE,C_L_DS,C_L_AOL,main_success_rate,redo_success,total_success,sum_weighted_score,avg_weighted_score,n_skip_hint_under22_reverse,percent_redo_duration_failedround,avg_duration_failed_round,n_redo_failed_round,n_redo_failed_round_exclusive,main_n_skip,main_sum_duration,main_avg_duration,percent_success_hint_after22,humility_bottomlimit,total_n_hint,main_n_hint,redo_n_hint,humility_challenging,n_redo,n_easier,n_same,n_choose_Harder,n_hintsusedat_10,n_hintsusedat_20,n_hintsusedat_30,avg_hintsusedat,n_veryeasy,n_easy,n_normal,n_hard,success_main_r1,success_main_r2,success_main_r3,success_main_r4,success_main_r5,success_main_r6,success_main_r7,success_main_r8,success_main_r9,success_main_r10,mechanic_type_r1,mechanic_type_r2,mechanic_type_r3,mechanic_type_r4,mechanic_type_r5,mechanic_type_r6,mechanic_type_r7,mechanic_type_r8,mechanic_type_r9,mechanic_type_r10,skip_main_r1,skip_main_r2,skip_main_r3,skip_main_r4,skip_main_r5,skip_main_r6,skip_main_r7,skip_main_r8,skip_main_r9,skip_main_r10,difficulty_r1,difficulty_r2,difficulty_r3,difficulty_r4,difficulty_r5,difficulty_r6,difficulty_r7,difficulty_r8,difficulty_r9,difficulty_r10,duration_main_r1,duration_main_r2,duration_main_r3,duration_main_r4,duration_main_r5,duration_main_r6,duration_main_r7,duration_main_r8,duration_main_r9,duration_main_r10,hintuse_main_r1,hintuse_main_r2,hintuse_main_r3,hintuse_main_r4,hintuse_main_r5,hintuse_main_r6,hintuse_main_r7,hintuse_main_r8,hintuse_main_r9,hintuse_main_r10,hintuse_time_main_r1,hintuse_time_main_r2,hintuse_time_main_r3,hintuse_time_main_r4,hintuse_time_main_r5,hintuse_time_main_r6,hintuse_time_main_r7,hintuse_time_main_r8,hintuse_time_main_r9,hintuse_time_main_r10,star_main_r1,star_main_r2,star_main_r3,star_main_r4,star_main_r5,star_main_r6,star_main_r7,star_main_r8,star_main_r9,star_main_r10,roundfailed_percent_1,roundfailed_percent_2,roundfailed_percent_3,difficultychange_1,difficultychange_2,difficultychange_3,redo_n_r1,redo_n_r2,redo_n_r3,redo_n_r4,redo_n_r5,redo_n_r6,redo_n_r7,redo_n_r8,redo_n_r9,redo_n_r10,redo_total_duration,redo_avg_duration,redo_percent_duration
labtrialsenin1a3,In-person,Perempuan,22,S1/D4,Jawa,Pekerja,Pengolah Data,2,Staf,Sering (3-4 kali dalam seminggu),0,0,0,0,0,0,2,4.25,5.2,5.22,4.50,4.86,4.85,4.20,6.00,5.29,5,5.17,4.4,90,3,12,12,1.2,100,9.72,45,1,1,0,156.4,15.64,10,33.33,1,1,0,66.67,3,1,1,33.33,1,1,0,24.2,3,7,0,0,1,0,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Very Easy,Very Easy,Very Easy,Easy,11.25,45,29.73,14.13,17.12,3.28,5.4,20.35,4.88,5.25,0,0,1,0,0,0,0,0,0,0,,,24.2,,,,,,,,3,0,1,3,2,3,3,2,3,3,33.33,0,0,Same,Easier,Harder,0,1,0,0,1,0,0,1,0,0,32.95,10.98333,21.96667
labtrialsenin1a4,In-person,Perempuan,24,S1/D4,Jawa,Pekerja,Learning Program Analyst,2,Staf,Jarang (3-4 kali dalam sebulan),0,0,0,0,0,0,1,4.00,5.1,5,5.43,4.51,4.69,4.00,6.00,4.86,4,5.33,4.2,80,5,13,13,1.3,70,28.42,39.36,3,2,1,193.77,19.38,0,66.67,4,3,1,100,5,1,1,33.33,1,1,0,15.09,0,7,3,0,0,1,1,1,1,1,1,0,1,1,1,2,3,1,2,3,1,2,3,1,1,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Normal,Normal,Normal,Easy,33.72,34.42,13.9,7.52,11.15,3.68,16.75,45,20.67,6.97,1,0,0,0,0,0,1,0,1,0,28.4,,,,,,8.38,,8.48,,0,2,3,3,3,3,1,0,1,3,33.33,0,33.33,Same,Harder,Easier,1,1,0,0,0,0,1,2,0,0,82.64,16.528,55.09333
labtrialsenin1a5,In-person,Perempuan,18,S1/D4,Jawa,Mahasiswa,-,0,N/A (Bukan Pekerja),Jarang (3-4 kali dalam sebulan),0,0,0,0,0,0,2,4.50,3.7,3.72,5.36,3.57,3.62,2.80,3.00,5.00,3.6,3.5,3.6,100,5,15,12,1.2,50,0,0,0,0,0,141.72,14.17,0,0,5,5,0,33.33,5,1,1,33.33,2,0,0,8.02,6,4,0,0,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,Easy,31.58,22.8,10.05,18.45,17.18,6.7,7.37,9.2,5.42,12.97,1,1,1,0,1,0,0,0,0,1,19.75,10.62,3.97,,3.45,,,,,2.3,1,1,1,2,1,3,3,3,3,1,0,0,0,Easier,Same,Harder,1,1,0,1,1,0,0,0,0,1,51.22,10.244,34.14667
labtrialsenin1a8,In-person,Laki-laki,21,SMA,Jawa,Mahasiswa,-,0,N/A (Bukan Pekerja),Sering (3-4 kali dalam seminggu),0,0,0,0,0,0,1,4.50,4.8,4.11,3.64,3.81,3.54,3.60,4.00,4.57,4.2,2.83,4.4,100,3,13,21.5,2.15,70,0,0,0,0,0,178.17,17.82,10,0,4,4,0,66.67,3,0,1,66.67,2,1,1,16.25,0,6,3,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Normal,Normal,Normal,Hard,7.25,14.35,11.03,7.55,12.12,3.57,23.63,39.98,15.87,42.82,0,0,1,0,0,0,0,1,1,1,,,4.83,,,,,18.07,6.38,35.73,3,3,1,3,3,3,2,1,1,1,0,0,0,Same,Harder,Harder,0,0,0,0,0,0,1,1,0,1,28.86,9.62,19.24
labtrialsenin1a9,In-person,Laki-laki,19,SMA,Jawa,Mahasiswa,-,0,N/A (Bukan Pekerja),Jarang (3-4 kali dalam sebulan),0,0,0,0,0,0,2,4.25,4.6,3.44,4.00,4.00,3.92,2.00,4.50,3.57,4.4,4,3.6,90,2,11,15.5,1.55,80,13.04,42.42,1,1,1,128.9,12.89,0,33.33,1,1,0,66.67,2,0,2,33.33,1,0,0,15.23,0,6,4,0,1,1,1,1,1,1,1,0,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,1,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Normal,Normal,Normal,Normal,9.47,20.2,4.38,6.83,9.92,3.63,5.93,42.42,18.5,7.62,0,0,0,0,0,0,0,0,1,0,,,,,,,,,15.23,,3,2,3,3,3,3,3,0,1,3,0,0,33.33,Same,Harder,Same,0,1,0,0,0,0,0,1,0,0,34.29,17.145,22.86
labtrialsenin1b1,In-person,Perempuan,21,SMA,Jawa,Mahasiswa,-,0,Freelance,Jarang (3-4 kali dalam sebulan),0,0,0,0,0,0,2,5.00,4.9,4.11,3.21,4.57,4.54,3.40,4.17,4.57,4.4,4.5,4.8,100,3,13,16,1.6,100,0,0,0,0,0,122.8,12.28,0,0,0,0,0,33.33,3,0,2,33.33,0,0,0,0,0,9,1,0,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Easy,Easy,Easy,Normal,12.1,19.07,7.2,7.37,11.17,6.2,8.7,27.03,4.33,19.63,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,3,2,3,3,3,3,3,2,3,2,0,0,0,Same,Same,Harder,0,1,0,0,0,0,0,1,0,1,29.4,9.8,19.6
labtrialsenin1b2,In-person,Laki-laki,21,SMA,Jawa,Mahasiswa,-,0,N/A (Bukan Pekerja),Jarang (3-4 kali dalam sebulan),0,0,0,0,0,0,2,5.00,4.1,4.11,4.00,4.14,3.92,3.20,3.83,5.00,3.6,3.83,5,100,4,14,17.5,1.75,100,0,0,0,0,0,148,14.8,10,0,1,1,0,33.33,4,0,2,33.33,1,1,0,24.58,0,6,4,0,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Normal,Normal,Normal,Normal,21.08,24.45,4.48,7.62,9.73,3.95,18.92,19.45,30.23,8.08,0,0,0,0,0,0,0,0,1,0,,,,,,,,,24.58,,2,2,3,3,3,3,2,2,1,3,0,0,0,Same,Harder,Same,1,1,0,0,0,0,1,1,0,0,32.37,8.0925,21.58
labtrialsenin1b3,In-person,Laki-laki,19,SMA,Jawa,Mahasiswa,-,0,N/A (Bukan Pekerja),Selalu (Setiap Hari),0,0,0,0,0,0,2,4.75,4.7,4.78,4.14,4.93,4.92,4.40,4.67,5.14,5,5,4.8,80,6,14,15.5,1.55,100,50.27,45,4,2,0,228.45,22.84,10,0,3,1,2,33.33,7,0,1,66.67,1,1,0,25.98,0,6,3,1,1,1,1,1,1,1,1,0,1,0,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Normal,Normal,Normal,Hard,15.47,25.1,14.1,7.35,12.68,2.92,26.95,45,33.88,45,0,0,0,0,0,0,0,0,1,0,,,,,,,,,25.98,,2,2,3,3,3,3,2,0,1,0,0,0,33.33,Same,Harder,Harder,1,1,0,0,0,0,1,2,0,2,116.27,16.61,77.51333
labtrialsenin1b4,In-person,Perempuan,23,S1/D4,Jawa,Pekerja,Journal Administrator,1,Staf,Jarang (3-4 kali dalam sebulan),0,0,0,0,0,0,1,5.00,4.7,4,4.79,4.39,4.54,1.40,5.67,4.43,3.6,5.17,4.4,90,6,15,9.5,0.95,60,9.14,45,1,1,0,150.7,15.07,0,33.33,7,5,2,33.33,6,1,2,0,2,1,1,12.02,7,3,0,0,1,0,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,23.4,45,15.62,7.65,18.87,5.22,6.43,17.27,5.33,5.92,1,1,1,0,1,0,0,1,0,0,13.33,33.32,6.28,,2.9,,,4.28,,,1,0,1,3,1,3,3,1,3,3,33.33,0,0,Easier,Same,Same,1,1,0,0,2,0,0,2,0,0,78.14,13.02333,52.09333
rakamin1bdoui1a0,Remote,Laki-laki,19,SMA,Jawa,Mahasiswa,-,0,N/A (Bukan Pekerja),Jarang (3-4 kali dalam sebulan),0,0,0,0,0,0,1,6.00,4.5,4.33,3.93,5.00,4.85,1.00,6.00,5.29,3,6,6,100,1,11,29,2.9,80,0,0,0,0,0,89.53,8.95,0,0,2,2,0,100,1,0,0,100,0,0,0,4.12,0,3,3,4,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Normal,Normal,Normal,Hard,Hard,Hard,Hard,5.93,8.78,3.88,12.05,12.53,6.6,12.15,11.47,11.83,4.3,0,0,0,1,0,0,0,0,1,0,,,,4.7,,,,,3.55,,3,3,3,1,3,3,3,3,1,3,0,0,0,Harder,Harder,Harder,0,0,0,1,0,0,0,0,0,0,7.35,7.35,4.9
rakamin1bdoui1a1,Remote,Laki-laki,20,SMA,Jawa,Mahasiswa,-,0,N/A (Bukan Pekerja),Jarang (3-4 kali dalam sebulan),0,0,0,0,0,0,2,5.25,5.2,4.61,4.57,4.61,4.85,3.40,5.33,4.86,4.8,4.83,4.2,100,3,13,16.5,1.65,70,0,0,0,0,0,154.42,15.44,0,0,3,3,0,33.33,3,1,1,33.33,2,1,0,14.16,0,7,3,0,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Normal,Normal,Normal,Easy,29.65,14.4,25.73,10.57,10.18,4.43,16.32,22.42,12.43,8.28,1,0,1,0,0,0,0,0,1,0,13.67,,20.53,,,,,,8.27,,1,3,1,3,3,3,2,2,1,3,0,0,0,Same,Harder,Easier,1,0,0,0,0,0,1,1,0,0,30.33,10.11,20.22
rakamin1bdoui1a4,Remote,Perempuan,19,SMA,Jawa,Mahasiswa,-,0,N/A (Bukan Pekerja),Jarang (3-4 kali dalam sebulan),0,0,0,0,0,0,4,4.75,4.1,3.56,4.79,4.30,4.46,3.40,3.50,3.71,4.2,4.5,4.2,100,2,12,11,1.1,100,0,0,0,0,0,134.55,13.45,10,0,1,1,0,0,2,1,2,0,1,1,0,25.77,7,3,0,0,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,11.88,16.63,31.8,10.17,13.47,5.65,9.35,21.07,5.32,9.22,0,0,1,0,0,0,0,0,0,0,,,25.77,,,,,,,,3,2,1,3,3,3,3,2,3,3,0,0,0,Easier,Same,Same,0,1,0,0,0,0,0,1,0,0,21.1,10.55,14.06667
rakamin1bdoui1b13,Remote,Laki-laki,21,SMA,Jawa,Mahasiswa,-,0,N/A (Bukan Pekerja),Sering (3-4 kali dalam seminggu),0,0,0,0,0,0,2,3.25,5.1,5.11,3.43,4.52,4.46,4.60,5.00,5.57,4.8,4.17,4.6,70,4,11,12,1.2,70,21.69,25.95,3,2,3,169.52,16.95,0,33.33,1,0,1,100,4,1,0,66.67,0,0,0,0,0,6,4,0,1,1,1,0,0,0,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,1,1,1,0,0,0,0,Easy,Easy,Easy,Normal,Normal,Normal,Easy,Easy,Easy,Normal,19.15,26.48,9.13,30.35,24.18,23.32,6.27,11.3,4.42,14.92,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2,2,3,0,0,0,3,3,3,3,0,100,0,Harder,Easier,Harder,0,1,0,1,2,0,0,0,0,0,54.92,13.73,36.61333
rakamin1bdoui1b6,Remote,Perempuan,22,D1/D2/D3,Jawa,Pekerja,Rekam Medis dan Informasi Kesehatan,2,Staf,Jarang (3-4 kali dalam sebulan),0,0,0,0,0,0,1,4.75,4.5,4.33,5.21,4.73,4.77,3.00,3.50,6.00,4.4,5,4.8,100,4,14,16.5,1.65,50,0,0,0,0,0,167.67,16.77,0,0,5,5,0,33.33,4,1,1,33.33,4,0,0,15.43,0,7,3,0,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Normal,Normal,Normal,Easy,24.67,18.58,19.33,7.25,10.97,3.37,27.87,36.88,12.52,6.23,1,0,1,0,0,0,1,1,1,0,13.63,,15.55,,,,19.42,19.4,9.13,,1,2,1,3,3,3,1,1,1,3,0,0,0,Same,Harder,Easier,1,1,0,0,0,0,1,1,0,0,45.26,11.315,30.17333
rakamin1bdoui1b8,Remote,Laki-laki,21,SMA,Jawa,Mahasiswa,-,0,N/A (Bukan Pekerja),Sering (3-4 kali dalam seminggu),0,0,0,0,0,0,2,4.00,3.5,2.78,4.43,3.54,3.31,1.20,3.83,3.00,3.2,3.83,3.6,80,1,9,19,1.9,90,22.9,41.4,1,1,1,274.57,27.46,30,33.33,5,4,1,100,1,1,0,66.67,4,4,2,29.12,0,3,4,3,1,1,1,1,1,1,0,1,0,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,1,0,Easy,Easy,Easy,Normal,Normal,Normal,Hard,Hard,Hard,Normal,13.93,14.35,35.48,27.78,25.78,27.68,45,39.42,37.8,7.33,0,0,1,0,0,1,0,1,1,0,,,25.55,,,22.78,,33.7,34.43,,3,3,1,2,2,1,0,1,0,3,0,0,66.67,Harder,Harder,Easier,0,0,0,0,0,0,1,0,0,0,34.35,34.35,22.9
rakamin1bdoui1b9,Remote,Laki-laki,22,S1/D4,Jawa,Pekerja,Sedang Mencari,0,N/A (Bukan Pekerja),Sering (3-4 kali dalam seminggu),0,0,0,0,0,0,3,6.00,5.5,4.11,3.14,4.80,4.69,2.00,4.67,5.14,4,5,5.4,100,6,16,17.5,1.75,80,0,0,0,0,0,162.32,16.23,10,0,3,3,0,33.33,6,0,2,33.33,2,1,0,14.34,0,6,4,0,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Normal,Normal,Normal,Normal,32.8,15.15,8.22,10.98,21.42,8.32,23.23,18.42,16.1,7.68,1,0,0,1,0,0,0,0,1,0,26.63,,,3.18,,,,,13.22,,1,2,3,1,2,3,2,2,1,3,0,0,0,Same,Harder,Same,1,1,0,1,1,0,1,1,0,0,53.03,8.838333,35.35333
rakamin1bdoui2a1,Remote,Perempuan,20,SMA,Luar Jawa,Mahasiswa,_,0,N/A (Bukan Pekerja),Jarang (3-4 kali dalam sebulan),0,0,0,0,0,0,1,5.00,4.9,4.33,4.36,4.07,4.31,3.80,3.83,5.14,4.4,4,3.8,60,4,10,9,0.9,70,38.87,45,2,2,0,324.88,32.49,20,100,7,7,0,100,5,0,3,0,4,4,0,15.74,0,10,0,0,0,0,1,1,0,1,1,0,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Easy,Easy,Easy,Easy,45,45,31.15,43.92,45,7.77,13.22,45,7.82,41.02,0,0,1,1,1,1,1,1,0,1,,,25.1,1.88,25.28,2.08,2.43,28.27,,25.12,0,0,1,1,0,1,1,0,3,1,66.67,33.33,33.33,Same,Same,Same,1,0,0,1,0,0,1,1,0,1,94.12,18.824,62.74667
rakamin1bdoui2b14,Remote,Laki-laki,24,S1/D4,Jawa,Pekerja,Tutor bahasa,1,Freelance,Sering (3-4 kali dalam seminggu),0,0,0,0,0,0,3,5.00,4.9,4.06,4.36,4.70,4.69,2.40,4.33,5.00,5,4.5,4.6,100,4,14,11,1.1,50,0,0,0,0,0,129.05,12.91,0,0,5,5,0,0,4,3,0,0,2,0,0,8.83,7,3,0,0,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,22.77,15,15.2,5.72,20.47,12.18,5.08,21.28,3.6,7.75,1,1,1,0,1,1,0,0,0,0,16.25,2.12,7.88,,10.07,7.83,,,,,1,1,1,3,1,1,3,2,3,3,0,0,0,Easier,Easier,Easier,1,1,0,0,1,0,0,1,0,0,31.09,7.7725,20.72667
rakamin1gba1a1,Remote,Perempuan,24,S1/D4,Jawa,Pekerja,Staf Administrasi,1,Staf,Jarang (3-4 kali dalam sebulan),0,0,0,0,0,0,1,4.00,3.6,3.61,4.14,4.14,4.23,2.60,4.67,3.43,3.4,4.83,4.2,90,4,13,14.5,1.45,80,6.62,31.4,1,1,1,174.23,17.42,0,33.33,1,1,0,66.67,4,0,2,33.33,0,0,0,2.27,0,9,1,0,0,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,1,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Easy,Easy,Easy,Normal,31.4,33.03,9.6,18.05,14.08,4.93,12.13,13.52,4.9,32.58,0,0,0,1,0,0,0,0,0,0,,,,2.27,,,,,,,0,2,3,1,3,3,3,3,3,2,33.33,0,0,Same,Same,Harder,1,1,0,1,0,0,0,0,0,1,46.01,11.5025,30.67333
rakamin1gba1b0,Remote,Perempuan,29,S2,Jawa,Pekerja,Teknisi Laboratorium,6,Staf,Jarang (3-4 kali dalam sebulan),0,0,0,0,0,0,1,5.25,5.1,5,3.79,4.90,4.77,5.00,4.67,5.29,5,4.5,5.2,70,7,14,8.5,0.85,50,22.68,37.26,6,3,2,240.27,24.03,10,66.67,9,7,2,66.67,8,1,1,33.33,4,3,1,17.3,6,4,0,0,0,1,1,0,1,1,1,0,1,1,1,2,3,1,2,3,1,2,3,1,1,0,0,1,0,0,0,0,0,0,Easy,Easy,Easy,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,Very Easy,Easy,37.22,23.35,36.68,29.55,18.13,13.55,11.58,45,18.05,7.15,1,0,1,1,1,1,0,1,1,0,24.72,,27.07,11.05,7.82,9.7,,31.45,9.27,,0,2,1,0,1,1,3,0,1,3,33.33,33.33,33.33,Easier,Same,Harder,2,1,0,1,1,0,0,3,0,0,94.19,11.77375,62.79333
rakamin1gba1b11,Remote,Laki-laki,23,S1/D4,Jawa,Pekerja,Data Analyst,1,Supervisor,Selalu (Setiap Hari),0,0,0,0,0,0,1,5.00,5.4,4.44,5.00,5.37,5.46,3.80,5.67,3.86,5.4,5.5,5.2,90,5,14,15,1.5,60,0,28.07,0,0,1,198.07,19.81,10,33.33,4,4,0,66.67,5,1,1,33.33,3,1,0,17.37,0,7,3,0,1,1,0,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,1,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Normal,Normal,Normal,Easy,23.25,18.13,28.07,6.7,11.43,13.47,32.73,19.48,22.88,21.92,0,0,0,0,0,1,1,0,1,1,,,,,,9.95,25.97,,19.5,14.07,2,2,0,3,3,1,1,2,1,1,33.33,0,0,Same,Harder,Easier,1,1,0,0,0,0,1,1,0,1,42.98,8.596,28.65333
rakamin1gba1b2,Remote,Laki-laki,22,S2,Jawa,Pekerja,Management Trainee,1,Staf,Jarang (3-4 kali dalam sebulan),0,0,0,0,0,0,3,5.75,5.2,4.72,4.43,4.54,4.92,4.20,4.67,5.14,5,4.83,3.8,100,4,14,21.5,2.15,80,0,0,0,0,0,162.95,16.29,20,0,4,4,0,66.67,4,0,1,66.67,3,2,0,18.67,0,6,3,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Normal,Normal,Normal,Hard,26.7,37.35,5.03,9.67,8.6,3.13,8.55,15.6,30.67,17.65,1,1,0,0,0,0,0,0,1,1,9.78,25.95,,,,,,,26.87,12.08,1,1,3,3,3,3,3,2,1,1,0,0,0,Same,Harder,Harder,1,1,0,0,0,0,0,1,0,1,31.8,7.95,21.2
rakamin1gba1b6,Remote,Laki-laki,24,S1/D4,Luar Jawa,Pekerja,Programmer,2,Staf,Jarang (3-4 kali dalam sebulan),0,0,0,0,0,0,5,4.25,5,4.56,4.71,4.46,4.77,3.60,5.50,4.43,4.6,5.17,3.6,100,5,15,17.5,1.75,80,0,0,0,0,0,218.67,21.87,10,0,3,3,0,33.33,5,0,2,33.33,3,1,0,18.6,0,6,4,0,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Normal,Normal,Normal,Normal,29.62,27.15,28.42,8.43,13.17,7.8,17.13,36.68,31.58,18.68,1,0,0,0,0,0,1,0,1,0,19.53,,,,,,10.52,,25.75,,1,2,2,3,3,3,1,2,1,2,0,0,0,Same,Harder,Same,1,1,0,0,0,0,1,1,0,1,42.46,8.492,28.30667
rakamin1gba1b9,Remote,Perempuan,24,S1/D4,Jawa,Pekerja,Sedang mencari pekerjaan,0,N/A (Bukan Pekerja),Tidak Pernah,0,0,0,0,0,0,1,4.50,4.2,3.56,4.64,3.66,3.77,2.80,4.00,3.71,3.4,4.17,3.4,80,4,12,14,1.4,70,24.33,45,2,2,0,221.17,22.12,0,66.67,3,3,0,100,4,0,2,33.33,2,0,0,12.71,0,6,4,0,0,1,1,1,1,1,1,0,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Normal,Normal,Normal,Normal,45,27.15,11.23,13.08,12.82,8.75,16.3,45,28.53,13.3,1,0,0,0,0,0,1,0,1,0,19.73,,,,,,7.92,,10.47,,0,2,3,3,3,3,1,0,1,3,33.33,0,33.33,Same,Harder,Same,1,1,0,0,0,0,1,1,0,0,59.02,14.755,39.34667
rakamin1trial1a0,Remote,Perempuan,21,SMA,Jawa,Mahasiswa,-,0,N/A (Bukan Pekerja),Selalu (Setiap Hari),0,0,0,0,0,0,1,4.25,3.5,4.22,3.57,3.58,3.38,2.60,4.00,5.57,3,3.33,4.4,100,4,14,16.5,1.65,90,0,0,0,0,0,192.47,19.25,30,0,4,4,0,33.33,4,1,1,33.33,4,3,1,23.79,0,7,3,0,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Normal,Normal,Normal,Easy,40.1,22.43,12.07,9,12.47,3.4,16.95,39.03,31.52,5.5,1,0,0,0,0,0,1,1,1,0,31.97,,,,,,10.68,25.68,26.82,,1,2,3,3,3,3,1,1,1,3,0,0,0,Same,Harder,Easier,1,1,0,0,0,0,1,1,0,0,32.5,8.125,21.66667
rakamin1trial1a1,Remote,Laki-laki,22,S1/D4,Jawa,Pekerja,Product Executive,1,Staf,Selalu (Setiap Hari),0,0,0,0,0,0,2,5.75,4.5,4.72,4.29,4.59,4.77,3.20,5.50,5.14,4.2,5.17,4.4,70,1,8,16.5,1.65,60,11.09,34.21,1,1,2,195.57,19.56,0,33.33,3,2,1,33.33,1,0,1,66.67,2,0,0,16.09,0,6,3,1,1,0,1,1,0,1,1,0,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,1,0,0,1,0,0,Easy,Easy,Easy,Easy,Easy,Easy,Normal,Normal,Normal,Hard,13.3,45,13.55,9.08,44.63,3.68,8.73,13,18.75,25.83,0,0,0,0,0,0,0,0,1,1,,,,,,,,,14.4,17.78,3,0,3,3,0,3,3,0,1,1,33.33,33.33,33.33,Same,Harder,Harder,0,1,0,0,0,0,0,0,0,0,16.63,16.63,11.08667
rakamin1trial1b0,Remote,Laki-laki,28,SMA,Jawa,Pekerja,Administrasi,9,Staf,Sering (3-4 kali dalam seminggu),0,0,0,0,0,0,1,4.50,5,4.44,4.79,4.60,4.46,4.20,4.00,5.00,5.2,4,4.6,80,5,13,14,1.4,80,45.76,45,3,2,0,228.92,22.89,10,33.33,5,4,1,66.67,5,1,0,66.67,4,3,1,25.55,0,6,4,0,1,1,1,1,0,1,1,0,1,1,1,2,3,1,2,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,Easy,Easy,Easy,Normal,Normal,Normal,Easy,Easy,Easy,Normal,30.62,20.77,7.33,36.82,45,21.37,5.78,45,4.58,11.65,1,0,0,1,0,1,0,1,0,0,20.5,,,28.52,,15.53,,37.65,,,1,2,3,1,0,1,3,0,3,3,0,33.33,33.33,Harder,Easier,Harder,1,0,0,1,2,0,0,1,0,0,96.25,19.25,64.16667
